7, 58, 3.000
11, 63, 2.000
33, 14, 1.747
14, 24, 1.809
36, 13, 2.061
61, 3, 1.333
12, 22, 1.890
51, 21, 1.667
15, 59, 1.000
2, 28, 3.093
24, 49, 2.000
27, 12, 1.819
30, 11, 2.018
0, 42, 5.094
55, 1, 1.000
20, 37, 1.551
3, 39, 3.012
6, 16, 2.429
28, 37, 1.439
32, 32, 1.821
13, 66, 1.250
35, 45, 1.000
18, 15, 1.939
57, 24, 1.000
40, 32, 1.000
21, 2, 2.993
43, 29, 1.667
8, 9, 2.321
7, 51, 2.000
11, 52, 2.500
33, 7, 2.108
16, 57, 1.000
36, 52, 2.000
39, 41, 1.500
7, 64, 2.000
12, 13, 2.080
15, 0, 6.273
37, 19, 1.670
2, 23, 3.195
27, 5, 2.353
49, 16, 3.000
0, 33, 5.410
20, 44, 1.188
3, 44, 2.000
13, 65, 1.000
6, 11, 2.467
67, 11, 1.333
32, 39, 1.538
31, 17, 1.779
53, 36, 1.000
18, 6, 2.354
57, 33, 1.000
40, 39, 1.750
21, 11, 1.975
43, 18, 2.286
8, 48, 1.400
7, 40, 2.064
11, 45, 1.579
33, 24, 1.836
16, 48, 1.125
58, 0, 1.000
39, 38, 1.429
61, 21, 3.000
9, 23, 2.091
12, 4, 2.719
15, 9, 2.049
37, 28, 1.500
20, 68, 1.667
27, 26, 1.517
49, 9, 2.364
0, 56, 1.000
20, 43, 1.333
3, 21, 2.819
25, 32, 1.938
6, 2, 2.994
64, 5, 3.500
28, 59, 2.000
31, 30, 1.403
14, 66, 1.200
18, 1, 3.523
40, 46, 1.000
21, 20, 1.823
4, 60, 2.000
43, 11, 1.774
7, 33, 2.064
46, 4, 3.167
11, 34, 1.966
68, 17, 1.000
33, 17, 1.727
58, 11, 2.000
44, 42, 1.000
9, 24, 2.030
12, 3, 2.834
15, 22, 1.802
37, 5, 2.197
20, 67, 1.000
24, 6, 2.365
27, 19, 1.774
49, 2, 8.600
13, 28, 1.704
52, 9, 1.000
0, 63, 3.429
3, 26, 2.844
25, 41, 1.480
6, 5, 2.651
28, 50, 1.333
25, 68, 1.000
14, 69, 1.000
40, 21, 1.452
21, 29, 1.731
43, 0, 4.784
8, 62, 2.400
7, 30, 2.282
46, 15, 1.462
29, 45, 1.000
68, 24, 1.400
33, 42, 2.143
16, 46, 2.778
36, 33, 1.316
58, 18, 1.000
44, 33, 2.250
9, 1, 3.450
48, 36, 1.333
12, 58, 2.333
34, 11, 2.008
15, 31, 1.703
37, 14, 1.485
24, 13, 1.801
13, 21, 1.848
52, 16, 1.500
3, 3, 2.839
25, 50, 1.000
64, 19, 1.000
28, 9, 1.919
31, 12, 1.767
1, 41, 2.600
40, 28, 1.300
21, 38, 1.380
4, 34, 2.589
8, 37, 1.960
7, 23, 2.309
46, 22, 1.375
29, 38, 1.286
68, 7, 1.200
33, 35, 1.571
16, 37, 1.500
36, 40, 1.923
37, 18, 1.563
58, 29, 1.000
41, 35, 2.000
22, 15, 1.791
44, 24, 1.364
9, 10, 2.187
12, 49, 2.200
34, 2, 3.192
17, 58, 1.500
24, 20, 1.834
62, 1, 14.000
13, 14, 2.153
23, 59, 1.000
0, 13, 6.249
38, 30, 1.667
3, 8, 2.920
25, 59, 1.500
28, 0, 5.719
50, 21, 1.000
1, 34, 2.710
40, 3, 2.294
21, 47, 3.125
4, 41, 4.653
8, 44, 1.714
7, 12, 2.331
65, 13, 1.000
46, 25, 1.833
68, 14, 1.000
33, 36, 2.136
16, 28, 1.820
41, 36, 1.200
22, 6, 2.333
5, 54, 1.500
44, 23, 1.444
9, 51, 1.375
12, 40, 1.923
34, 29, 1.400
17, 51, 2.000
37, 48, 1.000
59, 15, 1.000
24, 27, 1.743
62, 8, 2.400
10, 18, 2.042
49, 53, 1.000
13, 7, 2.439
0, 4, 4.901
38, 17, 1.632
8, 68, 1.750
28, 31, 1.583
50, 12, 2.333
1, 59, 5.000
40, 10, 1.576
21, 40, 1.576
4, 16, 2.760
26, 37, 1.365
7, 5, 2.647
65, 6, 1.750
46, 32, 1.000
16, 19, 1.869
54, 32, 1.000
58, 47, 1.000
41, 45, 1.000
22, 25, 1.656
5, 63, 7.667
44, 14, 1.286
9, 52, 2.500
47, 3, 2.100
12, 39, 1.651
34, 20, 1.767
17, 52, 1.000
42, 52, 1.000
5, 64, 3.500
45, 41, 1.000
10, 29, 1.817
13, 0, 6.287
0, 27, 5.849
38, 8, 1.893
25, 5, 2.593
63, 16, 1.000
28, 22, 1.794
50, 7, 1.375
14, 33, 1.762
53, 10, 1.000
1, 60, 2.000
21, 49, 1.000
4, 31, 2.400
26, 44, 1.000
7, 2, 3.170
46, 43, 1.000
16, 10, 2.050
19, 7, 2.213
41, 22, 1.625
22, 16, 1.813
5, 56, 1.000
44, 5, 3.143
47, 8, 1.444
30, 48, 2.333
34, 47, 1.000
17, 45, 1.077
56, 0, 1.000
37, 34, 1.188
59, 29, 1.000
45, 34, 1.500
10, 4, 2.676
35, 20, 1.788
0, 18, 6.166
38, 3, 2.268
17, 26, 1.591
25, 14, 1.801
63, 25, 1.667
14, 40, 1.859
21, 58, 1.000
4, 6, 2.734
65, 16, 2.000
29, 10, 1.805
16, 1, 3.466
19, 12, 1.958
2, 44, 2.714
41, 31, 1.786
22, 43, 1.955
5, 33, 2.468
9, 38, 2.177
47, 17, 1.000
30, 59, 1.000
69, 4, 1.000
34, 38, 1.250
17, 38, 1.667
56, 7, 1.000
37, 43, 2.000
59, 18, 2.000
23, 8, 2.014
6, 64, 1.667
45, 27, 2.833
10, 15, 2.104
13, 50, 1.250
35, 29, 1.902
18, 63, 5.000
25, 23, 1.587
63, 6, 6.167
14, 51, 2.333
1, 14, 3.666
39, 25, 1.400
4, 13, 2.739
29, 3, 3.124
51, 42, 1.000
11, 68, 1.250
19, 21, 1.779
2, 39, 2.500
41, 0, 3.680
22, 34, 1.653
5, 42, 2.500
9, 47, 1.357
66, 8, 2.375
47, 30, 1.000
30, 34, 1.769
69, 13, 1.000
34, 33, 1.767
17, 31, 1.721
42, 33, 2.143
23, 1, 3.474
6, 59, 1.000
45, 20, 1.625
13, 43, 1.375
35, 2, 2.669
60, 10, 1.000
25, 24, 1.669
63, 15, 5.000
11, 29, 1.777
1, 7, 3.348
39, 22, 1.423
29, 28, 1.480
54, 12, 1.000
19, 26, 1.652
2, 62, 5.000
41, 9, 1.694
22, 37, 1.597
5, 19, 2.482
27, 42, 1.400
66, 3, 1.000
30, 37, 2.154
17, 16, 1.956
55, 39, 2.000
42, 40, 1.333
23, 30, 1.646
6, 50, 1.200
45, 13, 1.133
10, 49, 1.000
32, 14, 1.671
13, 36, 1.954
35, 11, 2.105
18, 49, 2.333
60, 1, 2.000
11, 18, 1.996
14, 61, 2.000
18, 64, 2.000
1, 24, 3.733
39, 15, 1.577
26, 0, 5.805
48, 29, 1.000
29, 21, 1.831
15, 38, 1.740
54, 7, 1.667
19, 35, 1.615
22, 60, 1.000
5, 28, 2.408
27, 35, 1.404
66, 26, 1.333
30, 44, 1.000
17, 9, 2.187
20, 2, 3.206
42, 19, 1.378
23, 23, 1.484
6, 53, 1.333
45, 6, 2.824
10, 56, 1.500
32, 5, 2.382
35, 48, 1.000
18, 40, 1.760
57, 3, 1.000
11, 11, 2.072
50, 34, 1.000
14, 4, 2.830
36, 17, 1.816
1, 17, 3.519
39, 4, 2.765
22, 68, 1.333
26, 11, 1.880
48, 20, 1.800
51, 1, 1.000
15, 47, 1.000
54, 30, 2.000
19, 40, 1.553
2, 48, 2.000
22, 55, 1.000
5, 5, 2.698
9, 66, 4.444
66, 21, 1.000
30, 23, 1.528
17, 2, 3.059
20, 9, 2.119
3, 51, 1.000
42, 26, 1.545
25, 66, 2.000
6, 44, 1.476
10, 35, 1.793
32, 28, 1.529
18, 35, 1.643
38, 38, 1.000
3, 64, 3.333
43, 41, 1.000
8, 21, 2.123
11, 0, 6.129
14, 15, 2.044
36, 24, 1.655
26, 18, 1.667
48, 11, 1.286
51, 6, 1.000
15, 52, 1.000
54, 17, 1.000
19, 49, 1.083
2, 11, 3.242
24, 36, 1.911
5, 14, 2.637
27, 49, 1.667
47, 50, 1.000
30, 30, 1.469
52, 47, 1.000
20, 16, 1.902
3, 56, 1.000
42, 5, 2.531
23, 37, 1.635
6, 39, 2.263
10, 42, 1.450
32, 19, 1.967
31, 37, 1.680
18, 26, 1.669
43, 46, 1.000
8, 28, 2.032
7, 60, 2.000
11, 57, 7.000
14, 22, 1.827
36, 7, 2.170
26, 29, 1.428
48, 2, 2.000
12, 24, 1.742
51, 15, 1.000
15, 61, 4.333
2, 2, 3.104
24, 43, 2.429
27, 54, 1.000
10, 66, 2.000
30, 1, 3.651
55, 11, 1.000
20, 31, 1.813
3, 33, 2.863
42, 12, 1.673
23, 34, 1.407
6, 30, 2.191
28, 47, 1.200
32, 42, 1.200
31, 34, 1.667
35, 39, 1.333
18, 21, 1.875
4, 64, 2.000
43, 39, 1.250
8, 3, 2.924
7, 53, 1.500
68, 37, 1.000
33, 13, 1.876
14, 25, 1.775
36, 14, 1.591
39, 51, 1.000
12, 23, 1.849
51, 20, 1.000
15, 58, 1.500
19, 63, 1.250
2, 29, 3.287
24, 50, 1.333
27, 15, 1.601
30, 8, 2.251
0, 43, 4.946
55, 0, 4.000
20, 38, 1.390
3, 38, 2.488
31, 40, 1.182
6, 17, 2.376
64, 8, 4.000
28, 38, 1.548
67, 5, 1.000
32, 33, 1.455
31, 43, 1.000
35, 44, 1.000
18, 12, 1.953
40, 33, 1.429
21, 1, 3.649
43, 28, 1.273
8, 10, 2.265
7, 50, 1.333
11, 55, 1.000
68, 44, 1.000
33, 6, 2.157
16, 58, 1.000
36, 53, 1.333
58, 6, 3.000
39, 40, 1.750
44, 53, 1.000
7, 67, 2.500
12, 14, 2.088
15, 3, 2.718
19, 68, 1.000
2, 20, 3.184
24, 57, 1.000
27, 4, 2.655
49, 23, 2.000
52, 4, 1.000
0, 34, 4.751
20, 45, 1.625
3, 47, 2.000
23, 48, 1.000
6, 8, 2.526
64, 15, 1.333
67, 10, 1.750
31, 16, 1.729
18, 7, 2.357
40, 40, 2.000
21, 10, 1.980
43, 21, 1.737
8, 49, 1.533
7, 43, 2.306
46, 2, 2.667
11, 44, 1.690
33, 31, 1.660
16, 49, 3.000
36, 60, 1.000
58, 1, 5.000
39, 33, 1.600
44, 44, 2.000
9, 22, 2.031
12, 5, 2.608
16, 64, 1.000
15, 8, 2.276
37, 27, 1.390
20, 69, 1.000
24, 0, 6.075
27, 29, 1.383
49, 8, 1.267
52, 3, 11.000
0, 57, 4.500
55, 22, 1.000
20, 52, 1.500
3, 20, 2.794
25, 39, 1.476
6, 3, 2.895
64, 6, 1.667
25, 69, 1.000
14, 67, 1.000
53, 44, 1.000
40, 47, 1.000
21, 19, 1.791
4, 61, 1.000
43, 10, 1.381
8, 56, 1.000
7, 32, 2.337
46, 5, 2.053
11, 37, 1.848
68, 18, 1.000
33, 16, 1.773
16, 40, 1.519
41, 48, 1.000
44, 43, 1.000
9, 31, 2.008
12, 60, 2.667
15, 17, 1.924
37, 4, 2.221
24, 7, 2.100
27, 18, 1.755
49, 1, 1.000
13, 27, 1.741
52, 10, 1.000
0, 48, 3.800
20, 51, 1.000
3, 29, 2.994
25, 40, 1.267
28, 51, 1.000
